Provinsi,Kota,Kecamatan,Desa
Jawa Timur,Sidoarjo,Sedati,Cemandi
Jawa Timur,Situbondo,Suboh,Cemara
Jawa Timur,Mojokerto,Pacet,Cembor
Jawa Timur,Pacitan,Donorojo,Cemeng
Jawa Timur,Sidoarjo,Sidoarjo,Cemengbakalan
Jawa Timur,Sidoarjo,Sidoarjo,Cemengkalang
Jawa Timur,Bangkalan,Arosbaya,Cendagah
Jawa Timur,Pasuruan,Purwosari,Cendono
Jawa Timur,Kediri,Kandat,Cendono
Jawa Timur,Bojonegoro,Padangan,Cendono
Jawa Timur,Mojokerto,Dawarblandong,Cendoro
Jawa Timur,Bojonegoro,Kepohbaru,Cengkir
Jawa Timur,Nganjuk,Ngronggot,Cengkok
Jawa Timur,Kediri,Tarokan,Cengkok
Jawa Timur,Tuban,Parengan,Cengkong
Jawa Timur,Pasuruan,Pasrepan,Cengkrong
Jawa Timur,Bojonegoro,Gayam,Cengungklung
Jawa Timur,Pamekasan,Pakong,Cenlecen
Jawa Timur,Lamongan,Laren,Centini
Jawa Timur,Mojokerto,Gondang,Centong
Jawa Timur,Probolinggo,Sumber,Cepoko
Jawa Timur,Nganjuk,Berbek,Cepoko
Jawa Timur,Magetan,Panekan,Cepoko
Jawa Timur,Ngawi,Ngrambe,Cepoko
Jawa Timur,Mojokerto,Pacet,Cepokolimo
Jawa Timur,Nganjuk,Pace,Cerme
Jawa Timur,Kediri,Grogol,Cerme
Jawa Timur,Lamongan,Ngimbang,Cerme
Jawa Timur,Gresik,Cerme,Cerme Kidul
Jawa Timur,Gresik,Cerme,Cerme Lor
Jawa Timur,Bondowoso,Cermee,Cermee
Jawa Timur,Gresik,Kedamean,Cermen
Jawa Timur,Madiun,Kare,Cermo
Jawa Timur,Jombang,Diwek,Ceweng
Jawa Timur,Magetan,Poncol,Cileng
Jawa Timur,Ponorogo,Kauman,Ciluk
Jawa Timur,Mojokerto,Dawarblandong,Cinandang
Jawa Timur,Bondowoso,Tapen,Cindogo
Jawa Timur,Lumajang,Lumajang,Citrodiwangsan
Jawa Timur,Mojokerto,Pacet,Claket
Jawa Timur,Probolinggo,Leces,Clarak
Jawa Timur,Bojonegoro,Bubulan,Clebung
Jawa Timur,Banyuwangi,Cluring,Cluring
Jawa Timur,Lamongan,Kalitengah,Cluring
Jawa Timur,Pasuruan,Wonorejo,Cobanblimbing
Jawa Timur,Pasuruan,Kejayan,Cobanjoyo
Jawa Timur,Pacitan,Ngadirojo,Cokrokembang
Jawa Timur,Ponorogo,Ponorogo,Cokromenggalan
Jawa Timur,Tuban,Widang,Compreng
Jawa Timur,Probolinggo,Gading,Condong
Jawa Timur,Lumajang,Pasirian,Condro
Jawa Timur,Ponorogo,Jetis,Coper
Jawa Timur,Pasuruan,Purwodadi,Cowek
Jawa Timur,Trenggalek,Munjungan,Craken
Jawa Timur,Jombang,Diwek,Cukir
Jawa Timur,Pasuruan,Lumbang,Cukur Guling
Jawa Timur,Pasuruan,Grati,Cukurgondang
Jawa Timur,Jember,Sumberjambe,Cumedak
Jawa Timur,Lamongan,Pucuk,Cungkup
Jawa Timur,Jombang,Ngusikan,Cupak
Jawa Timur,Situbondo,Kapongan,Curah Cotok
Jawa Timur,Situbondo,Panji,Curah Jeru
Jawa Timur,Situbondo,Jangkar,Curah Kalak
Jawa Timur,Situbondo,Arjasa,Curah Tatal
Jawa Timur,Bondowoso,Curahdami,Curahdami
Jawa Timur,Probolinggo,Tongas,Curahdringu
Jawa Timur,Pasuruan,Kraton,Curahdukuh
Jawa Timur,Probolinggo,Kanigaran,Curahgrinting
Jawa Timur,Jember,Bangsalsari,Curahkalong
Jawa Timur,Jember,Balung,Curahlele
Jawa Timur,Jember,Rambipuji,Curahmalang
Jawa Timur,Jombang,Sumobito,Curahmalang
Jawa Timur,Mojokerto,Pungging,Curahmojo
Jawa Timur,Jember,Tempurejo,Curahnongko
Jawa Timur,Lumajang,Kedungjajang,Curahpetung
Jawa Timur,Bondowoso,Curahdami,Curahpoh
Jawa Timur,Pasuruan,Sukorejo,Curahrejo
Jawa Timur,Probolinggo,Gending,Curahsawo
Jawa Timur,Situbondo,Jatibanteng,Curahsuri
Jawa Timur,Jember,Tempurejo,Curahtakir
Jawa Timur,Probolinggo,Kotaanyar,Curahtemu
Jawa Timur,Probolinggo,Tongas,Curahtulis
Jawa Timur,Bondowoso,Bondowoso,Dabasah
Jawa Timur,Pamekasan,Tlanakan,Dabuan
Jawa Timur,Bangkalan,Geger,Dabung
Jawa Timur,Lumajang,Gucialit,Dadapan
Jawa Timur,Banyuwangi,Kabat,Dadapan
Jawa Timur,Bondowoso,Grujugan,Dadapan
Jawa Timur,Nganjuk,Ngronggot,Dadapan
Jawa Timur,Pacitan,Pringkuku,Dadapan
Jawa Timur,Ponorogo,Balong,Dadapan
Jawa Timur,Ngawi,Kendal,Dadapan
Jawa Timur,Gresik,Cerme,Dadapkuning
Jawa Timur,Blitar,Ponggok,Dadaplangu
Jawa Timur,Batu,Junrejo,Dadaprejo
Jawa Timur,Magetan,Plaosan,Dadi
Jawa Timur,Madiun,Dagangan,Dagangan
Jawa Timur,Tuban,Parengan,Dagangan
Jawa Timur,Gresik,Kebomas,Dahanrejo
Jawa Timur,Tuban,Grabagan,Dahor
Jawa Timur,Bangkalan,Socah,Dakiring
Jawa Timur,Bangkalan,Galis,Daleman
Jawa Timur,Sampang,Kedungdung,Daleman
Jawa Timur,Malang,Wagir,Dalisodo
Jawa Timur,Lamongan,Sugio,Daliwangun
Jawa Timur,Sampang,Sampang,Dalpenang
Jawa Timur,Sidoarjo,Buduran,Damarsi
Jawa Timur,Kediri,Kepung,Damarwulan
Jawa Timur,Gresik,Cerme,Dampaan
Jawa Timur,Ngawi,Bringin,Dampit
Jawa Timur,Probolinggo,Gading,Dandang
Jawa Timur,Kediri,Kota,Dandangan
Jawa Timur,Pasuruan,Nguling,Dandanggendis
Jawa Timur,Bojonegoro,Dander,Dander
Jawa Timur,Blitar,Srengat,Dandong
Jawa Timur,Ngawi,Karangjati,Danguk
Jawa Timur,Gresik,Balongpanggang,Dapet
Jawa Timur,Sumenep,Lenteng,Daramista
Jawa Timur,Surabaya,Wonokromo,Darmo
Jawa Timur,Madiun,Mejayan,Darmorejo
Jawa Timur,Jember,Arjasa,Darsono
Jawa Timur,Blitar,Kademangan,Darungan
Jawa Timur,Lumajang,Yosowilangun,Darungan
Jawa Timur,Jember,Tanggul,Darungan
Jawa Timur,Kediri,Pare,Darungan
Jawa Timur,Jombang,Plandaan,Darurejo
Jawa Timur,Pamekasan,Pademawu,Dasok
Jawa Timur,Banyuwangi,Tegalsari,Dasri
Jawa Timur,Kediri,Grogol,Datengan
Jawa Timur,Lamongan,Babat,Datinawong
Jawa Timur,Mojokerto,Dawarblandong,Dawarblandong
Jawa Timur,Ngawi,Paron,Dawu
Jawa Timur,Situbondo,Suboh,Dawuan
Jawa Timur,Trenggalek,Trenggalek,Dawuhan
Jawa Timur,Blitar,Kademangan,Dawuhan
Jawa Timur,Bondowoso,Grujugan,Dawuhan
Jawa Timur,Bondowoso,Tenggarang,Dawuhan
Jawa Timur,Situbondo,Situbondo,Dawuhan
Jawa Timur,Nganjuk,Jatikalen,Dawuhan
Jawa Timur,Kediri,Purwoasri,Dawuhan
Jawa Timur,Madiun,Pilangkenceng,Dawuhan
Jawa Timur,Kediri,Papar,Dawuhan Kidul
Jawa Timur,Lumajang,Sukodono,Dawuhan Lor
Jawa Timur,Lumajang,Rowokangkung,Dawuhan Wetan
Jawa Timur,Jember,Sukowono,Dawuhanmangli
Jawa Timur,Pasuruan,Purwodadi,Dawuhansengon
Jawa Timur,Kediri,Ringinrejo,Dawung
Jawa Timur,Ngawi,Jogorogo,Dawung
Jawa Timur,Ponorogo,Badegan,Dayakan
Jawa Timur,Blitar,Nglegok,Dayu
Jawa Timur,Kediri,Purwoasri,Dayu
Jawa Timur,Bojonegoro,Kedungadem,Dayukidul
Jawa Timur,Pasuruan,Prigen,Dayurejo
Jawa Timur,Lamongan,Sugio,Deketagung
Jawa Timur,Lamongan,Deket,Deketkulon
Jawa Timur,Lamongan,Deket,Deketwetan
Jawa Timur,Gresik,Benjeng,Deliksumber
Jawa Timur,Bojonegoro,Sekar,Deling
Jawa Timur,Bangkalan,Bangkalan,Demangan
Jawa Timur,Nganjuk,Tanjunganom,Demangan
Jawa Timur,Madiun,Taman,Demangan
Jawa Timur,Ponorogo,Siman,Demangan
Jawa Timur,Ngawi,Geneng,Dempel
Jawa Timur,Madiun,Madiun,Dempelan
Jawa Timur,Tulungagung,Pucanglaban,Demuk
Jawa Timur,Situbondo,Besuki,Demung
Jawa Timur,Bojonegoro,Padangan,Dengok
Jawa Timur,Lumajang,Lumajang,Denok
Jawa Timur,Trenggalek,Panggul,Depok
Jawa Timur,Trenggalek,Bendungan,Depok
Jawa Timur,Tuban,Grabagan,Dermawuharjo
Jawa Timur,Gresik,Benjeng,Dermo
Jawa Timur,Pasuruan,Bangil,Dermo
Jawa Timur,Kediri,Mojoroto,Dermo
Jawa Timur,Blitar,Srengat,Dermojayan
Jawa Timur,Lamongan,Sarirejo,Dermolemahbang
Jawa Timur,Trenggalek,Tugu,Dermosari
Jawa Timur,Ngawi,Bringin,Dero
Jawa Timur,Pacitan,Pringkuku,Dersono
Jawa Timur,Bojonegoro,Sumberejo,Deru
Jawa Timur,Kediri,Ringinrejo,Deyeng
Jawa Timur,Sampang,Camplong,Dharma Camplong
Jawa Timur,Sampang,Camplong,Dharma Tanjung
Jawa Timur,Pasuruan,Kraton,Dhompo
Jawa Timur,Lamongan,Kalitengah,Dibee
Jawa Timur,Mojokerto,Gondang,Dilem
Jawa Timur,Madiun,Madiun,Dimong
Jawa Timur,Ngawi,Kwadungan,Dinden
Jawa Timur,Mojokerto,Jatirejo,Dinoyo
Jawa Timur,Lamongan,Deket,Dinoyo
Jawa Timur,Sampang,Sreseh,Disanah
Jawa Timur,Lumajang,Lumajang,Ditotrunan
Jawa Timur,Jombang,Diwek,Diwek
Jawa Timur,Bangkalan,Tanah Merah,Dlambah Dajah
Jawa Timur,Bangkalan,Tanah Merah,Dlambah Laok
Jawa Timur,Mojokerto,Dlanggu,Dlanggu
Jawa Timur,Lamongan,Deket,Dlanggu
Jawa Timur,Bangkalan,Arosbaya,Dlemer
Jawa Timur,Bangkalan,Kwanyar,Dlemer
Jawa Timur,Nganjuk,Jatikalen,Dlururejo
Jawa Timur,Madiun,Dolopo,Doho
Jawa Timur,Gresik,Balongpanggang,Dohoagung
Jawa Timur,Blitar,Doko,Doko
Jawa Timur,Kediri,Ngasem,Doko
Jawa Timur,Bojonegoro,Tambakrejo,Dolokgede
Jawa Timur,Madiun,Dolopo,Dolopo
Jawa Timur,Gresik,Menganti,Domas
Jawa Timur,Mojokerto,Trowulan,Domas
Jawa Timur,Tulungagung,Kalidawir,Domasan
Jawa Timur,Trenggalek,Bendungan,Dompyong
Jawa Timur,Bojonegoro,Purwosari,Donan
Jawa Timur,Kediri,Plosoklaten,Donganti
Jawa Timur,Trenggalek,Dongko,Dongko
Jawa Timur,Tulungagung,Sendang,Dono
Jawa Timur,Pacitan,Donorojo,Donorojo
Jawa Timur,Malang,Karangploso,Donowarih
Jawa Timur,Gresik,Cerme,Dooro
Jawa Timur,Tulungagung,Sumbergempol,Doroampel
Jawa Timur,Lumajang,Kunir,Dorogowok
Jawa Timur,Lamongan,Kembangbahu,Doyomulyo
Jawa Timur,Surabaya,Tegalsari,DR. Soetomo
Jawa Timur,Lamongan,Kedungpring,Dradahblumbang
Jawa Timur,Bojonegoro,Baureno,Drajat
Jawa Timur,Gresik,Menganti,Drancang
Jawa Timur,Nganjuk,Kertosono,Drenges
Jawa Timur,Bojonegoro,Sugihwaras,Drenges
Jawa Timur,Probolinggo,Dringu,Dringu
Jawa Timur,Magetan,Nguntoronadi,Driyorejo
Jawa Timur,Gresik,Driyorejo,Driyorejo
Jawa Timur,Bojonegoro,Kedungadem,Drokilo
Jawa Timur,Lamongan,Ngimbang,Drujugurit
Jawa Timur,Lamongan,Glagah,Duduklor
Jawa Timur,Gresik,Duduksampeyan,Duduksampeyan
Jawa Timur,Bangkalan,Tragah,Duko Tambin
Jawa Timur,Pamekasan,Larangan,Duko Timur
Jawa Timur,Bojonegoro,Ngasem,Dukohkidul
Jawa Timur,Bojonegoro,Malo,Dukohlor
Jawa Timur,Trenggalek,Watulimo,Dukuh
Jawa Timur,Tulungagung,Gondang,Dukuh
Jawa Timur,Magetan,Lembeyan,Dukuh
Jawa Timur,Magetan,Bendo,Dukuh
Jawa Timur,Kediri,Ngadiluwih,Dukuh
Jawa Timur,Gresik,Dukun,Dukuh Kembar
Jawa Timur,Surabaya,Dukuh Pakis,Dukuh Kupang
Jawa Timur,Surabaya,Gayungan,Dukuh Menanggal
Jawa Timur,Surabaya,Dukuh Pakis,Dukuh Pakis
Jawa Timur,Surabaya,Tambaksari,Dukuh Setro
Jawa Timur,Surabaya,Mulyorejo,Dukuh Sutorejo
Jawa Timur,Lamongan,Tikung,Dukuhagung
Jawa Timur,Jombang,Megaluh,Dukuharum
Jawa Timur,Jember,Wuluhan,Dukuhdempok
Jawa Timur,Jombang,Mojoagung,Dukuhdimoro
Jawa Timur,Jember,Sukorambi,Dukuhmencek
Jawa Timur,Jombang,Mojoagung,Dukuhmojo
Jawa Timur,Mojokerto,Jatirejo,Dukuhngarjo
Jawa Timur,Pasuruan,Sukorejo,Dukuhsari
Jawa Timur,Sidoarjo,Jabon,Dukuhsari
Jawa Timur,Sidoarjo,Buduran,Dukuhtengah
Jawa Timur,Lamongan,Glagah,Dukuhtunggal
Jawa Timur,Gresik,Dukun,Dukunanyar
Jawa Timur,Sampang,Torjun,Dulang
Jawa Timur,Bangkalan,Tanah Merah,Dumajah
Jawa Timur,Lamongan,Kembangbahu,Dumpiagung
Jawa Timur,Ngawi,Pitu,Dumplengan
Jawa Timur,Sumenep,Dungkek,Dungkek
Jawa Timur,Ngawi,Karangjati,Dungmiri
Jawa Timur,Probolinggo,Tongas,Dungun
Jawa Timur,Gresik,Cerme,Dungus
Jawa Timur,Kediri,Kunjang,Dungus
Jawa Timur,Surabaya,Krembangan,Dupak
Jawa Timur,Pamekasan,Pademawu,Durbuk
Jawa Timur,Trenggalek,Tugu,Duren
Jawa Timur,Blitar,Talun,Duren
Jawa Timur,Lumajang,Klakah,Duren
Jawa Timur,Probolinggo,Gading,Duren
Jawa Timur,Nganjuk,Sawahan,Duren
Jawa Timur,Madiun,Pilangkenceng,Duren
Jawa Timur,Trenggalek,Durenan,Durenan
Jawa Timur,Madiun,Gemarang,Durenan
Jawa Timur,Magetan,Sidorejo,Durenan
Jawa Timur,Pasuruan,Pandaan,Durensewu
Jawa Timur,Lamongan,Ngimbang,Durikedungjero
Jawa Timur,Lamongan,Laren,Durikulon
Jawa Timur,Bangkalan,Konang,Durin Barat
Jawa Timur,Bangkalan,Konang,Durin Timur
Jawa Timur,Lamongan,Maduran,Duriwetan
Jawa Timur,Bangkalan,Kokop,Durjan
Jawa Timur,Sidoarjo,Candi,Durungbanjar
Jawa Timur,Sidoarjo,Candi,Durungbedug
Jawa Timur,Bangkalan,Kwanyar,Duwek Buter
Jawa Timur,Bojonegoro,Kedungadem,Duwel
Jawa Timur,Tulungagung,Pakel,Duwet
Jawa Timur,Situbondo,Panarukan,Duwet
Jawa Timur,Magetan,Bendo,Duwet
Jawa Timur,Kediri,Wates,Duwet
Jawa Timur,Probolinggo,Krejengan,Duwuhan
Jawa Timur,Mojokerto,Trawas,Duyung
Jawa Timur,Magetan,Takeran,Duyung
Jawa Timur,Bojonegoro,Sukosewu,Duyungan
Jawa Timur,Sumenep,Lenteng,Ellak Daya
Jawa Timur,Sumenep,Lenteng,Ellak Laok
Jawa Timur,Surabaya,Genteng,Embong Kaliasin
Jawa Timur,Sidoarjo,Buduran,Entalsewu
Jawa Timur,Sumenep,Bluto,Errabu
Jawa Timur,Sumenep,Talango,Essang
Jawa Timur,Ponorogo,Kauman,Gabel
Jawa Timur,Kediri,Gurah,Gabru
Jawa Timur,Sidoarjo,Krembung,Gading
Jawa Timur,Trenggalek,Tugu,Gading
Jawa Timur,Pasuruan,Winongan,Gading
Jawa Timur,Mojokerto,Jatirejo,Gading
Jawa Timur,Bojonegoro,Tambakrejo,Gading
Jawa Timur,Surabaya,Tambaksari,Gading
Jawa Timur,Madiun,Balerejo,Gading
Jawa Timur,Situbondo,Jangkar,Gadingan
Jawa Timur,Probolinggo,Banyuanyar,Gadingkulon
Jawa Timur,Jombang,Perak,Gadingmangu
Jawa Timur,Jember,Umbulsari,Gadingrejo
Jawa Timur,Pasuruan,Gadingrejo,Gadingrejo
Jawa Timur,Bondowoso,Pakem,Gadingsari
Jawa Timur,Bondowoso,Binakal,Gadingsari
Jawa Timur,Gresik,Menganti,Gadingwatu
Jawa Timur,Probolinggo,Gading,Gadingwetan
Jawa Timur,Trenggalek,Durenan,Gador
Jawa Timur,Sumenep,Ganding,Gadu Barat
Jawa Timur,Sumenep,Ganding,Gadu Timur
Jawa Timur,Gresik,Driyorejo,Gadung
Jawa Timur,Blitar,Gandusari,Gadungan
Jawa Timur,Kediri,Puncu,Gadungan
Jawa Timur,Kediri,Wates,Gadungan
Jawa Timur,Pamekasan,Kadur,Gagah
Jawa Timur,Sidoarjo,Balongbendo,Gagangkepuhsari
Jawa Timur,Jombang,Ngoro,Gajah
Jawa Timur,Bojonegoro,Baureno,Gajah
Jawa Timur,Ponorogo,Sambit,Gajah
Jawa Timur,Pasuruan,Beji,Gajahbendo
Jawa Timur,Pasuruan,Purwodadi,Gajahrejo
Jawa Timur,Jombang,Wonosalam,Galengdowo
Jawa Timur,Pasuruan,Pasrepan,Galih
Jawa Timur,Bangkalan,Galis,Galis
Jawa Timur,Pamekasan,Galis,Galis
Jawa Timur,Sumenep,Giliginting,Galis
Jawa Timur,Bangkalan,Konang,Galis Dajah
Jawa Timur,Bondowoso,Maesan,Gambangan
Jawa Timur,Tulungagung,Pagerwojo,Gambiran
Jawa Timur,Jember,Kalisat,Gambiran
Jawa Timur,Banyuwangi,Gambiran,Gambiran
Jawa Timur,Pasuruan,Prigen,Gambiran
Jawa Timur,Jombang,Mojoagung,Gambiran
Jawa Timur,Pasuruan,Kraton,Gambirkuning
Jawa Timur,Jember,Bangsalsari,Gambirono
Jawa Timur,Banyuwangi,Singojuruh,Gambor
Jawa Timur,Lamongan,Kalitengah,Gambuhan
Jawa Timur,Kediri,Grogol,Gambyok
Jawa Timur,Bojonegoro,Tambakrejo,Gamongan
Jawa Timur,Sidoarjo,Prambon,Gampang
Jawa Timur,Nganjuk,Ngluyu,Gampeng
Jawa Timur,Kediri,Gampengrejo,Gampeng
Jawa Timur,Sidoarjo,Krian,Gamping
Jawa Timur,Trenggalek,Suruh,Gamping
Jawa Timur,Tulungagung,Campurdarat,Gamping
Jawa Timur,Sidoarjo,Tarik,Gampingrowo
Jawa Timur,Blitar,Wonodadi,Gandekan
Jawa Timur,Sumenep,Ganding,Ganding
Jawa Timur,Tulungagung,Bandung,Gandong
Jawa Timur,Ngawi,Bringin,Gandong
Jawa Timur,Ngawi,Pangkur,Gandri
Jawa Timur,Nganjuk,Bagor,Gandu
Jawa Timur,Ponorogo,Mlarak,Gandu
Jawa Timur,Ponorogo,Sukorejo,Gandukepuh
Jawa Timur,Madiun,Pilangkenceng,Gandul
Jawa Timur,Trenggalek,Gandusari,Gandusari
Jawa Timur,Blitar,Gandusari,Gandusari
Jawa Timur,Gresik,Balongpanggang,Ganggang
Jawa Timur,Sidoarjo,Tanggulangin,Ganggangpanjang
Jawa Timur,Lamongan,Ngimbang,Ganggangtingan
Jawa Timur,Sidoarjo,Gedangan,Ganting
Jawa Timur,Probolinggo,Maron,Ganting Kulon
Jawa Timur,Probolinggo,Maron,Ganting Wetan
Jawa Timur,Nganjuk,Nganjuk,Ganung Kidul
Jawa Timur,Bojonegoro,Purwosari,Gapluk
Jawa Timur,Blitar,Kanigoro,Gaprang
Jawa Timur,Sumenep,Gapura,Gapura Barat
Jawa Timur,Sumenep,Gapura,Gapura Tengah
Jawa Timur,Sumenep,Gapura,Gapura Timur
Jawa Timur,Sumenep,Talango,Gapurana
Jawa Timur,Gresik,Gresik,Gapuro Sukolilo
Jawa Timur,Jember,Silo,Garahan
Jawa Timur,Magetan,Kawedanan,Garon
Jawa Timur,Madiun,Balerejo,Garon
Jawa Timur,Nganjuk,Baron,Garu
Jawa Timur,Blitar,Garum,Garum
Jawa Timur,Lamongan,Sambeng,Garung
Jawa Timur,Pacitan,Tulakan,Gasang
Jawa Timur,Pacitan,Kebonagung,Gawang
Jawa Timur,Lamongan,Karangbinangun,Gawerejo
Jawa Timur,Trenggalek,Panggul,Gayam
Jawa Timur,Bondowoso,Botolinggo,Gayam
Jawa Timur,Pasuruan,Gondangwetan,Gayam
Jawa Timur,Mojokerto,Bangsal,Gayam
Jawa Timur,Bojonegoro,Gayam,Gayam
Jawa Timur,Sumenep,Gayam,Gayam
Jawa Timur,Kediri,Gurah,Gayam
Jawa Timur,Ngawi,Kendal,Gayam
Jawa Timur,Kediri,Mojoroto,Gayam
Jawa Timur,Bondowoso,Botolinggo,Gayam Lor
Jawa Timur,Mojokerto,Mojoanyar,Gayaman
Jawa Timur,Pacitan,Arjosari,Gayuhan
Jawa Timur,Surabaya,Gayungan,Gayungan
Jawa Timur,Bangkalan,Bangkalan,Gebang
Jawa Timur,Tulungagung,Pakel,Gebang
Jawa Timur,Jember,Patrang,Gebang
Jawa Timur,Bondowoso,Tenggarang,Gebang
Jawa Timur,Sidoarjo,Sidoarjo,Gebang
Jawa Timur,Surabaya,Sukolilo,Gebang Putih
Jawa Timur,Situbondo,Kapongan,Gebangan
Jawa Timur,Probolinggo,Krejengan,Gebangan
Jawa Timur,Lamongan,Ngimbang,Gebangangkrik
Jawa Timur,Jombang,Plandaan,Gebangbunder
Jawa Timur,Nganjuk,Baron,Gebangkerep
Jawa Timur,Mojokerto,Mojoanyar,Gebangmalang
Jawa Timur,Mojokerto,Jatirejo,Gebangsari
Jawa Timur,Magetan,Karangrejo,Gebyog
Jawa Timur,Sidoarjo,Porong,Gedang
Jawa Timur,Pacitan,Tegalombo,Gedangan
Jawa Timur,Gresik,Sidayu,Gedangan
Jawa Timur,Tulungagung,Karangrejo,Gedangan
Jawa Timur,Tulungagung,Campurdarat,Gedangan
Jawa Timur,Sidoarjo,Gedangan,Gedangan
Jawa Timur,Mojokerto,Kutorejo,Gedangan
Jawa Timur,Jombang,Mojowarno,Gedangan
Jawa Timur,Lamongan,Sukodadi,Gedangan
Jawa Timur,Lamongan,Maduran,Gedangan
Jawa Timur,Gresik,Cerme,Gedangkulud
Jawa Timur,Lumajang,Randuagung,Gedangmas
Jawa Timur,Sidoarjo,Prambon,Gedangrowo
Jawa Timur,Tulungagung,Boyolangu,Gedangsewu
Jawa Timur,Kediri,Pare,Gedangsewu
Jawa Timur,Mojokerto,Gedeg,Gedeg
Jawa Timur,Blitar,Sananwetan,Gedog
Jawa Timur,Pacitan,Donorojo,Gedompol
Jawa Timur,Mojokerto,Magersari,Gedongan
Jawa Timur,Bojonegoro,Kanor,Gedongarum
Jawa Timur,Gresik,Dukun,Gedongkedo'an
Jawa Timur,Sumenep,Giliginting,Gedugan
Jawa Timur,Sumenep,Batuan,Gedungan
Jawa Timur,Lamongan,Turi,Gedungboyountung
Jawa Timur,Jombang,Ploso,Gedongombo
Jawa Timur,Tulungagung,Sendang,Geger
Jawa Timur,Madiun,Geger,Geger
Jawa Timur,Bojonegoro,Kedungadem,Geger
Jawa Timur,Bangkalan,Geger,Geger
Jawa Timur,Lamongan,Turi,Geger
Jawa Timur,Pacitan,Arjosari,Gegeran
Jawa Timur,Ponorogo,Sukorejo,Gegeran
Jawa Timur,Nganjuk,Loceret,Gejagan
Jawa Timur,Probolinggo,Pejarakan,Gejugan
Jawa Timur,Pasuruan,Lekok,Gejugjati
Jawa Timur,Pamekasan,Pamekasan,Geladak Anyar
Jawa Timur,Sidoarjo,Candi,Gelam
Jawa Timur,Jember,Sumberbaru,Gelang
Jawa Timur,Sidoarjo,Tulangan,Gelang
Jawa Timur,Ponorogo,Sukorejo,Gelang Lor
Jawa Timur,Ponorogo,Sampung,Gelangkulon
Jawa Timur,Sumenep,Batuan,Gelugur
Jawa Timur,Situbondo,Panarukan,Gelung
Jawa Timur,Ngawi,Paron,Gelung
Jawa Timur,Sidoarjo,Taman,Geluran
Jawa Timur,Pacitan,Tegalombo,Gemaharjo
Jawa Timur,Trenggalek,Watulimo,Gemaharjo
Jawa Timur,Madiun,Gemarang,Gemarang
Jawa Timur,Ngawi,Kedunggalar,Gemarang
Jawa Timur,Trenggalek,Pogalan,Gembleb
Jawa Timur,Ngawi,Karanganyar,Gembol
Jawa Timur,Pacitan,Arjosari,Gembong
Jawa Timur,Lamongan,Babat,Gembong
Jawa Timur,Blitar,Ponggok,Gembongan
Jawa Timur,Mojokerto,Gedeg,Gembongan
Jawa Timur,Pacitan,Kebonagung,Gembuk
Jawa Timur,Mojokerto,Sooko,Gemekan
Jawa Timur,Nganjuk,Pace,Gemenggeng
Jawa Timur,Nganjuk,Bagor,Gemenggeng
Jawa Timur,Probolinggo,Sumber,Gemito
Jawa Timur,Pasuruan,Bangil,Gempeng
Jawa Timur,Pasuruan,Gempol,Gempol
Jawa Timur,Nganjuk,Rejoso,Gempol
Jawa Timur,Ngawi,Karangjati,Gempol
Jawa Timur,Tulungagung,Pakel,Gempolan
Jawa Timur,Kediri,Gurah,Gempolan
Jawa Timur,Mojokerto,Gedeg,Gempolkerep
Jawa Timur,Sidoarjo,Tarik,Gempolklutuk
Jawa Timur,Gresik,Menganti,Gempolkurung
Jawa Timur,Jombang,Gudo,Gempollegundi
Jawa Timur,Lamongan,Sambeng,Gempolmanis
Jawa Timur,Lamongan,Pucuk,Gempolpading
Jawa Timur,Lamongan,Glagah,Gempolpendowo
Jawa Timur,Sidoarjo,Tanggulangin,Gempolsari
Jawa Timur,Lamongan,Sarirejo,Gempoltukmloko
Jawa Timur,Sidoarjo,Gedangan,Gemurung
Jawa Timur,Sumenep,Gayam,Gendang Barat
Jawa Timur,Sumenep,Gayam,Gendang Timur
Jawa Timur,Pacitan,Donorojo,Gendaran
Jawa Timur,Gresik,Kebomas,Gending
Jawa Timur,Probolinggo,Gending,Gending
Jawa Timur,Tulungagung,Kedungwaru,Gendingan
Jawa Timur,Ngawi,Widodaren,Gendingan
Jawa Timur,Banyuwangi,Sempu,Gendoh
Jawa Timur,Ngawi,Sine,Gendol
Jawa Timur,Lamongan,Babat,Gendongkulon
Jawa Timur,Pasuruan,Tutur,Gendro
Jawa Timur,Ngawi,Geneng,Geneng
Jawa Timur,Bojonegoro,Margomulyo,Geneng
Jawa Timur,Blitar,Doko,Genengan
Jawa Timur,Magetan,Kawedanan,Genengan
Jawa Timur,Jombang,Kabuh,Genenganjasem
Jawa Timur,Pasuruan,Rembang,Genengwaru
Jawa Timur,Magetan,Poncol,Genilangit
Jawa Timur,Nganjuk,Loceret,Genjeng
Jawa Timur,Bojonegoro,Sugihwaras,Genjor
Jawa Timur,Bangkalan,Konang,Genteng
Jawa Timur,Surabaya,Genteng,Genteng
Jawa Timur,Banyuwangi,Genteng,Gentengkulon
Jawa Timur,Banyuwangi,Genteng,Gentengwetan
Jawa Timur,Surabaya,Asem Rowo,Genting Kalianak
Jawa Timur,Bondowoso,Taman Krocok,Gentong
Jawa Timur,Pasuruan,Gadingrejo,Gentong
Jawa Timur,Ngawi,Paron,Gentong
Jawa Timur,Jombang,Ngoro,Genukwatu
Jawa Timur,Magetan,Karas,Geplak
